CMDLINE /Users/pawelkulig/Desktop/Python/spintronics-visual/venv/bin/python3.6 main.py
MEM 506.851562 1523421626.5173
CHLD 0 42.023438 1523421626.5235
CHLD 1 42.062500 1523421626.5235
CHLD 2 42.136719 1523421626.5235
CHLD 3 42.261719 1523421626.5235
MEM 510.382812 1523421626.6312
CHLD 0 42.023438 1523421626.6366
CHLD 1 42.062500 1523421626.6366
CHLD 2 42.136719 1523421626.6366
CHLD 3 42.261719 1523421626.6367
MEM 513.507812 1523421626.7428
CHLD 0 42.023438 1523421626.7478
CHLD 1 42.085938 1523421626.7478
CHLD 2 42.136719 1523421626.7478
CHLD 3 42.261719 1523421626.7479
MEM 516.468750 1523421626.8555
CHLD 0 42.023438 1523421626.8610
CHLD 1 42.085938 1523421626.8611
CHLD 2 42.136719 1523421626.8611
CHLD 3 42.261719 1523421626.8611
MEM 519.785156 1523421626.9691
CHLD 0 42.023438 1523421626.9745
CHLD 1 42.085938 1523421626.9745
CHLD 2 42.136719 1523421626.9746
CHLD 3 42.261719 1523421626.9746
MEM 523.453125 1523421627.0838
CHLD 0 42.023438 1523421627.0878
CHLD 1 42.085938 1523421627.0878
CHLD 2 42.136719 1523421627.0878
CHLD 3 42.261719 1523421627.0878
MEM 516.558594 1523421627.1962
CHLD 0 42.023438 1523421627.2002
CHLD 1 42.085938 1523421627.2002
CHLD 2 42.136719 1523421627.2002
CHLD 3 42.261719 1523421627.2002
MEM 529.394531 1523421627.3084
CHLD 0 42.023438 1523421627.3136
CHLD 1 42.085938 1523421627.3136
CHLD 2 42.136719 1523421627.3136
CHLD 3 42.261719 1523421627.3137
MEM 529.394531 1523421627.4216
CHLD 0 42.023438 1523421627.4268
CHLD 1 42.085938 1523421627.4268
CHLD 2 42.136719 1523421627.4268
CHLD 3 42.261719 1523421627.4268
MEM 529.394531 1523421627.5387
CHLD 0 42.023438 1523421627.5439
CHLD 1 42.085938 1523421627.5439
CHLD 2 42.136719 1523421627.5439
CHLD 3 42.261719 1523421627.5439
MEM 529.394531 1523421627.6537
CHLD 0 42.023438 1523421627.6588
CHLD 1 42.085938 1523421627.6588
CHLD 2 42.136719 1523421627.6589
CHLD 3 42.261719 1523421627.6589
MEM 529.394531 1523421627.7686
CHLD 0 42.023438 1523421627.7737
CHLD 1 42.085938 1523421627.7737
CHLD 2 42.136719 1523421627.7737
CHLD 3 42.261719 1523421627.7737
MEM 517.769531 1523421627.8785
CHLD 0 42.023438 1523421627.8826
CHLD 1 42.085938 1523421627.8826
CHLD 2 42.136719 1523421627.8827
CHLD 3 42.261719 1523421627.8827
MEM 543.406250 1523421627.9885
CHLD 0 42.023438 1523421627.9961
CHLD 1 42.085938 1523421627.9962
CHLD 2 42.136719 1523421627.9962
CHLD 3 42.261719 1523421627.9962
MEM 543.406250 1523421628.1081
CHLD 0 42.023438 1523421628.1131
CHLD 1 42.085938 1523421628.1132
CHLD 2 42.136719 1523421628.1132
CHLD 3 42.261719 1523421628.1132
MEM 543.406250 1523421628.2205
CHLD 0 42.023438 1523421628.2259
CHLD 1 42.085938 1523421628.2260
CHLD 2 42.136719 1523421628.2260
CHLD 3 42.261719 1523421628.2260
MEM 543.406250 1523421628.3330
CHLD 0 42.023438 1523421628.3386
CHLD 1 42.085938 1523421628.3386
CHLD 2 42.136719 1523421628.3386
CHLD 3 42.261719 1523421628.3386
MEM 543.406250 1523421628.4451
CHLD 0 42.023438 1523421628.4502
CHLD 1 42.085938 1523421628.4502
CHLD 2 42.136719 1523421628.4503
CHLD 3 42.261719 1523421628.4503
MEM 543.406250 1523421628.5608
CHLD 0 42.023438 1523421628.5659
CHLD 1 42.085938 1523421628.5660
CHLD 2 42.136719 1523421628.5660
CHLD 3 42.261719 1523421628.5660
MEM 543.406250 1523421628.6775
CHLD 0 42.023438 1523421628.6831
CHLD 1 42.085938 1523421628.6831
CHLD 2 42.136719 1523421628.6831
CHLD 3 42.261719 1523421628.6831
MEM 543.406250 1523421628.7913
CHLD 0 42.023438 1523421628.7969
CHLD 1 42.085938 1523421628.7969
CHLD 2 42.136719 1523421628.7970
CHLD 3 42.261719 1523421628.7970
MEM 543.406250 1523421628.9042
CHLD 0 42.023438 1523421628.9097
CHLD 1 42.085938 1523421628.9097
CHLD 2 42.136719 1523421628.9097
CHLD 3 42.261719 1523421628.9097
MEM 543.406250 1523421629.0169
CHLD 0 42.023438 1523421629.0222
CHLD 1 42.085938 1523421629.0222
CHLD 2 42.136719 1523421629.0222
CHLD 3 42.261719 1523421629.0223
MEM 543.406250 1523421629.1295
CHLD 0 42.023438 1523421629.1349
CHLD 1 42.085938 1523421629.1349
CHLD 2 42.136719 1523421629.1349
CHLD 3 42.261719 1523421629.1349
MEM 543.406250 1523421629.2424
CHLD 0 42.023438 1523421629.2479
CHLD 1 42.085938 1523421629.2479
CHLD 2 42.136719 1523421629.2480
CHLD 3 42.261719 1523421629.2480
MEM 543.406250 1523421629.3552
CHLD 0 42.023438 1523421629.3607
CHLD 1 42.085938 1523421629.3607
CHLD 2 42.136719 1523421629.3607
CHLD 3 42.261719 1523421629.3607
MEM 543.406250 1523421629.4703
CHLD 0 42.023438 1523421629.4755
CHLD 1 42.085938 1523421629.4755
CHLD 2 42.136719 1523421629.4755
CHLD 3 42.261719 1523421629.4755
MEM 543.406250 1523421629.5877
CHLD 0 42.023438 1523421629.5931
CHLD 1 42.085938 1523421629.5931
CHLD 2 42.136719 1523421629.5931
CHLD 3 42.261719 1523421629.5931
MEM 543.476562 1523421629.7050
CHLD 0 42.023438 1523421629.7101
CHLD 1 42.085938 1523421629.7101
CHLD 2 42.136719 1523421629.7101
CHLD 3 42.261719 1523421629.7101
MEM 543.476562 1523421629.8212
CHLD 0 42.023438 1523421629.8276
CHLD 1 42.085938 1523421629.8276
CHLD 2 42.136719 1523421629.8277
CHLD 3 42.261719 1523421629.8277
MEM 543.476562 1523421629.9377
CHLD 0 42.023438 1523421629.9416
CHLD 1 42.085938 1523421629.9416
CHLD 2 42.136719 1523421629.9416
CHLD 3 42.261719 1523421629.9416
MEM 543.476562 1523421630.0492
CHLD 0 42.023438 1523421630.0538
CHLD 1 42.085938 1523421630.0538
CHLD 2 42.136719 1523421630.0538
CHLD 3 42.261719 1523421630.0538
MEM 543.539062 1523421630.1619
CHLD 0 42.023438 1523421630.1668
CHLD 1 42.085938 1523421630.1668
CHLD 2 42.136719 1523421630.1668
CHLD 3 42.261719 1523421630.1669
MEM 543.539062 1523421630.2792
CHLD 0 42.023438 1523421630.2845
CHLD 1 42.085938 1523421630.2846
CHLD 2 42.136719 1523421630.2846
CHLD 3 42.261719 1523421630.2846
MEM 543.539062 1523421630.3924
CHLD 0 42.023438 1523421630.3977
CHLD 1 42.085938 1523421630.3977
CHLD 2 42.136719 1523421630.3977
CHLD 3 42.261719 1523421630.3977
MEM 543.539062 1523421630.5055
CHLD 0 42.023438 1523421630.5106
CHLD 1 42.085938 1523421630.5106
CHLD 2 42.136719 1523421630.5106
CHLD 3 42.261719 1523421630.5106
MEM 543.539062 1523421630.6210
CHLD 0 42.023438 1523421630.6263
CHLD 1 42.085938 1523421630.6264
CHLD 2 42.136719 1523421630.6264
CHLD 3 42.261719 1523421630.6264
MEM 551.691406 1523421630.7357
CHLD 0 42.023438 1523421630.7395
CHLD 1 42.085938 1523421630.7395
CHLD 2 42.136719 1523421630.7395
CHLD 3 42.261719 1523421630.7395
MEM 515.707031 1523421630.8485
CHLD 0 42.023438 1523421630.8537
CHLD 1 42.085938 1523421630.8537
CHLD 2 42.136719 1523421630.8537
CHLD 3 42.261719 1523421630.8537
MEM 515.707031 1523421630.9640
CHLD 0 42.023438 1523421630.9691
CHLD 1 42.085938 1523421630.9691
CHLD 2 42.136719 1523421630.9692
CHLD 3 42.261719 1523421630.9692
MEM 515.707031 1523421631.0783
CHLD 0 42.023438 1523421631.0834
CHLD 1 42.085938 1523421631.0835
CHLD 2 42.136719 1523421631.0835
CHLD 3 42.261719 1523421631.0835
MEM 515.707031 1523421631.1954
CHLD 0 42.023438 1523421631.2005
CHLD 1 42.085938 1523421631.2005
CHLD 2 42.136719 1523421631.2005
CHLD 3 42.261719 1523421631.2006
MEM 515.707031 1523421631.3106
CHLD 0 42.023438 1523421631.3161
CHLD 1 42.085938 1523421631.3161
CHLD 2 42.136719 1523421631.3162
CHLD 3 42.261719 1523421631.3162
MEM 515.707031 1523421631.4232
CHLD 0 42.023438 1523421631.4285
CHLD 1 42.085938 1523421631.4286
CHLD 2 42.136719 1523421631.4286
CHLD 3 42.261719 1523421631.4286
MEM 515.707031 1523421631.5382
CHLD 0 42.023438 1523421631.5434
CHLD 1 42.085938 1523421631.5435
CHLD 2 42.136719 1523421631.5435
CHLD 3 42.261719 1523421631.5435
MEM 515.707031 1523421631.6556
CHLD 0 42.023438 1523421631.6610
CHLD 1 42.085938 1523421631.6610
CHLD 2 42.136719 1523421631.6610
CHLD 3 42.261719 1523421631.6610
MEM 515.707031 1523421631.7690
CHLD 0 42.023438 1523421631.7745
CHLD 1 42.085938 1523421631.7745
CHLD 2 42.136719 1523421631.7745
CHLD 3 42.261719 1523421631.7745
MEM 515.707031 1523421631.8864
CHLD 0 42.023438 1523421631.8915
CHLD 1 42.085938 1523421631.8915
CHLD 2 42.136719 1523421631.8915
CHLD 3 42.261719 1523421631.8915
MEM 515.707031 1523421632.0031
CHLD 0 42.023438 1523421632.0082
CHLD 1 42.085938 1523421632.0083
CHLD 2 42.136719 1523421632.0083
CHLD 3 42.261719 1523421632.0083
MEM 515.707031 1523421632.1150
CHLD 0 42.023438 1523421632.1203
CHLD 1 42.085938 1523421632.1203
CHLD 2 42.136719 1523421632.1203
CHLD 3 42.261719 1523421632.1203
MEM 515.707031 1523421632.2276
CHLD 0 42.023438 1523421632.2330
CHLD 1 42.085938 1523421632.2330
CHLD 2 42.136719 1523421632.2330
CHLD 3 42.261719 1523421632.2331
MEM 515.707031 1523421632.3447
CHLD 0 42.023438 1523421632.3500
CHLD 1 42.085938 1523421632.3500
CHLD 2 42.136719 1523421632.3500
CHLD 3 42.261719 1523421632.3500
MEM 515.707031 1523421632.4612
CHLD 0 42.023438 1523421632.4673
CHLD 1 42.085938 1523421632.4673
CHLD 2 42.136719 1523421632.4673
CHLD 3 42.261719 1523421632.4673
MEM 515.707031 1523421632.5743
CHLD 0 42.023438 1523421632.5797
CHLD 1 42.085938 1523421632.5797
CHLD 2 42.136719 1523421632.5797
CHLD 3 42.261719 1523421632.5797
MEM 515.707031 1523421632.6868
CHLD 0 42.023438 1523421632.6923
CHLD 1 42.085938 1523421632.6923
CHLD 2 42.136719 1523421632.6924
CHLD 3 42.261719 1523421632.6924
MEM 515.707031 1523421632.7996
CHLD 0 42.023438 1523421632.8059
CHLD 1 42.085938 1523421632.8059
CHLD 2 42.136719 1523421632.8059
CHLD 3 42.261719 1523421632.8060
MEM 515.707031 1523421632.9179
CHLD 0 42.023438 1523421632.9231
CHLD 1 42.085938 1523421632.9231
CHLD 2 42.136719 1523421632.9232
CHLD 3 42.261719 1523421632.9232
MEM 515.707031 1523421633.0326
CHLD 0 42.023438 1523421633.0379
CHLD 1 42.085938 1523421633.0380
CHLD 2 42.136719 1523421633.0380
CHLD 3 42.261719 1523421633.0380
MEM 516.039062 1523421633.1436
CHLD 0 42.023438 1523421633.1475
CHLD 1 42.085938 1523421633.1475
CHLD 2 42.136719 1523421633.1476
CHLD 3 42.261719 1523421633.1476
MEM 518.199219 1523421633.2535
CHLD 0 42.023438 1523421633.2583
CHLD 1 42.085938 1523421633.2583
CHLD 2 42.136719 1523421633.2583
CHLD 3 42.261719 1523421633.2583
MEM 519.425781 1523421633.3677
CHLD 0 42.023438 1523421633.3726
CHLD 1 42.085938 1523421633.3726
CHLD 2 42.136719 1523421633.3727
CHLD 3 42.261719 1523421633.3727
MEM 521.761719 1523421633.4800
CHLD 0 42.023438 1523421633.4861
CHLD 1 42.085938 1523421633.4862
CHLD 2 42.136719 1523421633.4862
CHLD 3 42.261719 1523421633.4862
MEM 525.031250 1523421633.5919
CHLD 0 42.023438 1523421633.5962
CHLD 1 42.085938 1523421633.5963
CHLD 2 42.136719 1523421633.5963
CHLD 3 42.261719 1523421633.5963
MEM 530.367188 1523421633.7025
CHLD 0 42.023438 1523421633.7067
CHLD 1 42.085938 1523421633.7067
CHLD 2 42.136719 1523421633.7068
CHLD 3 42.261719 1523421633.7068
MEM 532.359375 1523421633.8126
CHLD 0 42.023438 1523421633.8179
CHLD 1 42.085938 1523421633.8179
CHLD 2 42.136719 1523421633.8179
CHLD 3 42.261719 1523421633.8179
MEM 534.410156 1523421633.9227
CHLD 0 42.023438 1523421633.9268
CHLD 1 42.085938 1523421633.9268
CHLD 2 42.136719 1523421633.9268
CHLD 3 42.261719 1523421633.9268
MEM 535.535156 1523421634.0324
CHLD 0 42.023438 1523421634.0375
CHLD 1 42.085938 1523421634.0375
CHLD 2 42.136719 1523421634.0375
CHLD 3 42.261719 1523421634.0375
MEM 539.007812 1523421634.1455
CHLD 0 42.023438 1523421634.1496
CHLD 1 42.085938 1523421634.1497
CHLD 2 42.136719 1523421634.1497
CHLD 3 42.261719 1523421634.1497
MEM 544.207031 1523421634.2539
CHLD 0 42.023438 1523421634.2577
CHLD 1 42.085938 1523421634.2577
CHLD 2 42.136719 1523421634.2577
CHLD 3 42.261719 1523421634.2577
MEM 622.984375 1523421634.3673
CHLD 0 42.023438 1523421634.3715
CHLD 1 42.085938 1523421634.3715
CHLD 2 42.136719 1523421634.3715
CHLD 3 42.261719 1523421634.3715
MEM 650.113281 1523421634.4838
CHLD 0 6.445312 1523421634.4930
CHLD 1 6.519531 1523421634.4930
CHLD 2 6.496094 1523421634.4930
CHLD 3 6.519531 1523421634.4930
CHLD 4 42.023438 1523421634.4931
CHLD 5 42.085938 1523421634.4931
CHLD 6 42.136719 1523421634.4931
CHLD 7 42.261719 1523421634.4931
MEM 651.628906 1523421634.6023
CHLD 0 6.707031 1523421634.6080
CHLD 1 6.695312 1523421634.6080
CHLD 2 6.757812 1523421634.6080
CHLD 3 6.718750 1523421634.6081
CHLD 4 42.023438 1523421634.6081
CHLD 5 42.085938 1523421634.6081
CHLD 6 42.136719 1523421634.6081
CHLD 7 42.261719 1523421634.6081
MEM 652.351562 1523421634.7145
CHLD 0 6.824219 1523421634.7202
CHLD 1 6.761719 1523421634.7202
CHLD 2 6.761719 1523421634.7202
CHLD 3 6.816406 1523421634.7202
CHLD 4 42.023438 1523421634.7203
CHLD 5 42.085938 1523421634.7203
CHLD 6 42.136719 1523421634.7203
CHLD 7 42.261719 1523421634.7203
MEM 653.292969 1523421634.8280
CHLD 0 6.828125 1523421634.8339
CHLD 1 6.765625 1523421634.8339
CHLD 2 6.765625 1523421634.8339
CHLD 3 6.820312 1523421634.8339
CHLD 4 42.023438 1523421634.8340
CHLD 5 42.085938 1523421634.8340
CHLD 6 42.136719 1523421634.8340
CHLD 7 42.261719 1523421634.8340
MEM 654.277344 1523421634.9442
CHLD 0 6.843750 1523421634.9499
CHLD 1 6.808594 1523421634.9499
CHLD 2 6.765625 1523421634.9500
CHLD 3 6.828125 1523421634.9500
CHLD 4 42.023438 1523421634.9500
CHLD 5 42.085938 1523421634.9500
CHLD 6 42.136719 1523421634.9500
CHLD 7 42.261719 1523421634.9501
MEM 655.339844 1523421635.0572
CHLD 0 6.851562 1523421635.0628
CHLD 1 6.820312 1523421635.0628
CHLD 2 6.769531 1523421635.0628
CHLD 3 6.835938 1523421635.0629
CHLD 4 42.023438 1523421635.0629
CHLD 5 42.085938 1523421635.0629
CHLD 6 42.136719 1523421635.0629
CHLD 7 42.261719 1523421635.0629
MEM 656.128906 1523421635.1693
CHLD 0 6.851562 1523421635.1748
CHLD 1 6.820312 1523421635.1749
CHLD 2 6.769531 1523421635.1749
CHLD 3 6.839844 1523421635.1749
CHLD 4 42.023438 1523421635.1749
CHLD 5 42.085938 1523421635.1750
CHLD 6 42.136719 1523421635.1750
CHLD 7 42.261719 1523421635.1750
MEM 656.957031 1523421635.2852
CHLD 0 6.851562 1523421635.2910
CHLD 1 6.824219 1523421635.2911
CHLD 2 6.773438 1523421635.2911
CHLD 3 6.839844 1523421635.2911
CHLD 4 42.023438 1523421635.2911
CHLD 5 42.085938 1523421635.2911
CHLD 6 42.136719 1523421635.2912
CHLD 7 42.261719 1523421635.2912
MEM 657.914062 1523421635.3994
CHLD 0 6.851562 1523421635.4073
CHLD 1 6.824219 1523421635.4073
CHLD 2 6.773438 1523421635.4073
CHLD 3 6.839844 1523421635.4074
CHLD 4 42.023438 1523421635.4074
CHLD 5 42.085938 1523421635.4074
CHLD 6 42.136719 1523421635.4074
CHLD 7 42.261719 1523421635.4074
MEM 658.902344 1523421635.5155
CHLD 0 6.851562 1523421635.5214
CHLD 1 6.824219 1523421635.5215
CHLD 2 6.773438 1523421635.5215
CHLD 3 6.839844 1523421635.5215
CHLD 4 42.023438 1523421635.5215
CHLD 5 42.085938 1523421635.5215
CHLD 6 42.136719 1523421635.5216
CHLD 7 42.261719 1523421635.5216
MEM 659.800781 1523421635.6291
CHLD 0 6.851562 1523421635.6351
CHLD 1 6.824219 1523421635.6351
CHLD 2 6.773438 1523421635.6351
CHLD 3 6.839844 1523421635.6352
CHLD 4 42.023438 1523421635.6352
CHLD 5 42.085938 1523421635.6352
CHLD 6 42.136719 1523421635.6352
CHLD 7 42.261719 1523421635.6352
MEM 660.679688 1523421635.7431
CHLD 0 6.851562 1523421635.7487
CHLD 1 6.824219 1523421635.7488
CHLD 2 6.773438 1523421635.7488
CHLD 3 6.839844 1523421635.7488
CHLD 4 42.023438 1523421635.7488
CHLD 5 42.085938 1523421635.7488
CHLD 6 42.136719 1523421635.7489
CHLD 7 42.261719 1523421635.7489
MEM 661.636719 1523421635.8563
CHLD 0 6.855469 1523421635.8647
CHLD 1 6.824219 1523421635.8648
CHLD 2 6.773438 1523421635.8648
CHLD 3 6.839844 1523421635.8648
CHLD 4 42.023438 1523421635.8648
CHLD 5 42.085938 1523421635.8648
CHLD 6 42.136719 1523421635.8649
CHLD 7 42.261719 1523421635.8649
MEM 662.617188 1523421635.9741
CHLD 0 6.855469 1523421635.9802
CHLD 1 6.851562 1523421635.9802
CHLD 2 6.773438 1523421635.9802
CHLD 3 6.839844 1523421635.9802
CHLD 4 42.023438 1523421635.9803
CHLD 5 42.085938 1523421635.9803
CHLD 6 42.136719 1523421635.9803
CHLD 7 42.261719 1523421635.9803
MEM 663.562500 1523421636.0871
CHLD 0 6.855469 1523421636.0929
CHLD 1 6.851562 1523421636.0929
CHLD 2 6.773438 1523421636.0930
CHLD 3 6.839844 1523421636.0930
CHLD 4 42.023438 1523421636.0930
CHLD 5 42.085938 1523421636.0930
CHLD 6 42.136719 1523421636.0931
CHLD 7 42.261719 1523421636.0931
MEM 664.371094 1523421636.2037
CHLD 0 6.855469 1523421636.2099
CHLD 1 6.851562 1523421636.2100
CHLD 2 6.773438 1523421636.2100
CHLD 3 6.839844 1523421636.2100
CHLD 4 42.023438 1523421636.2100
CHLD 5 42.085938 1523421636.2100
CHLD 6 42.136719 1523421636.2101
CHLD 7 42.261719 1523421636.2101
MEM 665.101562 1523421636.3162
CHLD 0 6.855469 1523421636.3222
CHLD 1 6.855469 1523421636.3223
CHLD 2 6.773438 1523421636.3223
CHLD 3 6.839844 1523421636.3223
CHLD 4 42.023438 1523421636.3223
CHLD 5 42.085938 1523421636.3223
CHLD 6 42.136719 1523421636.3224
CHLD 7 42.261719 1523421636.3224
MEM 666.074219 1523421636.4297
CHLD 0 6.855469 1523421636.4354
CHLD 1 6.855469 1523421636.4354
CHLD 2 6.773438 1523421636.4354
CHLD 3 6.839844 1523421636.4355
